land_size_sqm,house_size_sqm,no_of_rooms,no_of_bathrooms,large_living_room,parking_space,front_garden,swimming_pool,distance_to_school_km,wall_fence,house_age_or_renovated,water_front,distance_to_supermarket_km,property_value
293,273,5,2,1,1,1,1,0.2,1,17,0,0.3,272555
161,143,2,1,0,0,1,0,4.1,0,4,0,4.1,125001
201,193,3,2,0,0,0,0,4.6,0,16,0,1.1,134700
318,279,5,3,1,1,1,0,1.4,1,5,0,2.7,263177
270,253,4,2,1,1,0,1,4.6,1,18,0,5.3,216279
247,236,5,4,0,1,1,1,5.3,1,7,0,2.1,216767
265,231,4,5,1,1,1,1,0.4,1,9,1,0.5,283449
253,250,4,5,0,1,1,1,1.3,1,20,0,6.3,217580
542,537,7,7,1,1,1,1,4.3,1,5,0,5.4,437540
123,123,1,1,1,0,0,0,0.6,0,21,0,1.5,101886
122,111,1,1,0,1,0,0,3.3,0,15,0,1.5,99920
200,195,3,4,0,0,1,0,2.1,1,16,0,2.1,162441
232,228,5,2,1,1,0,1,4.6,1,3,0,4.6,212068
229,206,3,2,1,0,0,0,3.7,0,18,0,1.5,154997
275,253,4,4,1,1,1,1,3.8,0,22,0,3.2,218390
276,271,5,2,1,1,1,1,3.2,1,9,0,4.5,239036
282,255,5,5,1,1,1,0,4.9,1,5,0,1.4,233115
301,290,5,3,1,1,1,1,0.3,1,6,0,1.4,281252
361,327,6,4,1,1,1,1,0.5,0,4,0,2.8,301708
213,191,4,5,1,1,1,1,4.6,1,14,0,4.3,195247
282,241,4,4,1,1,1,0,6.8,1,16,0,4.5,222816
238,229,5,3,1,1,1,1,0.5,1,21,0,5.3,212273
199,190,4,3,1,1,1,1,3.9,1,12,0,5.9,183579
462,431,7,7,1,1,1,1,4.9,1,1,0,6.7,398816
139,127,1,2,0,0,1,0,4.5,0,8,0,0.9,109484
113,102,1,2,0,1,0,0,5.9,0,16,0,4.1,86180
300,265,4,2,1,1,1,1,5.9,1,10,0,4.7,256045
150,145,1,2,1,0,0,0,3.6,1,8,0,6.2,118465
245,220,4,3,0,1,1,0,5.7,1,13,0,2.3,196116
190,167,3,1,0,1,0,1,1.9,0,16,1,0.1,184840
204,204,3,1,0,0,0,1,3.5,0,21,0,0.4,162733
229,222,4,2,1,1,1,1,4.2,0,13,0,5.8,182958
106,100,1,1,1,1,0,0,4.6,0,11,0,4.7,84982
305,287,6,4,1,1,1,1,6.9,1,6,0,0.4,275719
114,98,1,2,1,1,0,0,2.3,0,14,1,0.9,108082
302,291,5,3,1,1,1,1,5.4,1,16,0,3.3,249920
221,196,3,1,1,1,0,0,6.9,1,14,0,6.5,173403
327,300,5,4,1,1,1,1,5.9,1,16,0,2.4,280419
205,199,4,2,0,1,1,1,3.3,0,9,0,6.4,164495
244,222,4,3,1,1,1,1,0.7,0,7,0,2.3,212961
352,352,5,4,1,1,1,1,1.1,0,20,0,2.5,264246
465,422,7,4,1,1,1,1,1.6,1,3,0,4.4,390380
297,254,4,2,0,1,1,1,2.4,0,20,0,5.2,232649
123,109,1,2,1,0,0,0,4.4,0,12,0,0.2,94192
523,518,7,4,1,1,1,1,6.4,1,11,0,0.8,423018
341,296,5,3,1,1,1,0,3.3,1,10,0,6.6,274218
125,124,1,2,0,0,1,0,4.1,0,12,0,1.1,93782
119,114,1,2,1,0,0,0,3.5,1,20,0,4.2,96402
348,311,5,5,0,1,1,1,3.5,1,13,0,6.3,286639
282,272,5,4,1,1,1,1,6.5,1,18,0,3.4,234406
333,307,5,3,1,1,1,1,6.8,1,21,0,4.4,271818
220,215,3,1,0,0,0,0,6.6,0,20,0,6.7,135923
258,227,4,2,1,1,1,1,5.5,1,4,0,6.1,236535
273,242,5,3,1,1,1,1,5.1,1,4,0,4.8,247369
167,144,2,3,1,0,0,1,5.3,0,17,1,3.1,148224
200,200,3,4,1,0,0,0,6.8,0,1,0,6.5,138517
264,229,4,2,1,1,1,1,4.6,0,20,0,2.2,203961
106,95,1,2,1,1,0,0,2.2,0,6,1,5.9,103117
252,237,4,3,1,1,0,1,5.5,1,10,0,1.9,216507
198,193,4,2,1,0,1,0,1.7,1,13,0,2.6,164516
210,197,4,3,1,1,1,1,0.5,1,10,0,5.3,201016
140,126,1,1,0,0,0,0,0.5,0,1,0,2.7,110512
209,179,3,2,1,1,0,0,3.9,1,10,1,2.3,195419
275,246,4,5,1,1,1,1,0.1,1,22,0,0.2,264136
337,318,5,4,1,1,1,1,4.3,1,2,0,3.6,286996
547,501,7,8,1,1,1,1,0.1,1,10,0,6.6,446303
145,143,1,2,0,0,0,0,1.5,0,7,0,3.8,111954
281,255,4,3,1,1,1,1,4.7,0,19,0,3.5,214715
253,229,4,2,1,1,1,0,5.1,1,4,0,4.7,215993
541,469,7,8,1,1,1,1,2.3,1,9,0,5.5,435414
189,189,3,4,1,0,0,1,0.4,1,17,0,2.3,180929
174,160,2,3,1,1,0,1,2.1,0,14,0,4.1,147693
199,198,3,1,0,0,0,0,4.7,1,5,0,0.6,160541
238,219,4,4,1,1,0,1,2.3,1,3,0,0.1,218430
266,238,5,5,0,1,1,1,4.6,1,2,0,0.1,247311
305,275,4,5,1,1,1,0,2.1,0,8,0,0.9,235963
238,225,4,5,1,1,0,1,0.1,1,8,0,3.7,228648
351,321,5,3,1,1,1,1,1.8,0,6,0,4.2,274345
266,263,4,2,1,1,1,1,6.1,1,17,0,6.5,222557
222,222,4,5,1,1,0,1,4.8,0,22,0,2.7,178433
122,121,2,3,0,0,1,0,0.7,0,18,0,0.3,107208
239,226,5,3,1,1,1,1,3.6,1,20,0,1.6,211081
178,154,2,1,0,1,0,0,0.1,0,11,0,2.2,140331
199,172,4,3,1,1,0,1,5.9,1,11,0,5.8,169407
592,518,7,5,1,1,1,1,5.3,1,20,0,4.1,452974
210,205,4,4,1,1,1,1,3.3,1,7,0,5.9,189602
269,253,4,4,1,1,1,1,5.3,0,2,0,2.5,215853
293,275,5,3,1,1,1,1,1.6,1,2,0,3.1,265907
134,125,1,1,1,1,0,0,5.5,0,19,0,6.6,96338
310,268,4,2,1,1,0,1,1.9,1,8,0,3.3,265956
150,138,1,2,0,1,0,0,2.6,0,21,0,5.2,111433
303,271,6,4,1,1,1,1,2.5,1,5,0,1.7,275663
294,260,4,3,1,1,1,0,2.8,1,22,0,0.2,242547
313,286,5,3,1,1,1,0,2.7,0,15,0,6.5,220434
211,188,3,3,0,1,0,1,0.7,0,11,0,4.1,180400
345,342,5,5,1,1,1,1,6.9,1,14,0,3.8,278784
555,545,7,5,1,1,1,1,1.8,1,1,0,4.3,455756
306,279,5,2,1,1,1,1,1.2,1,21,0,1.1,268938
258,253,4,2,1,1,0,1,6.4,1,15,0,2.7,218842
228,197,4,3,1,1,1,1,1.9,1,10,0,1.8,217939
324,293,5,2,1,1,1,1,2.7,1,4,0,2.2,290012
277,274,5,5,1,0,1,1,4.3,1,18,0,2.3,226085
134,127,2,3,0,1,1,0,4.9,0,20,0,4.5,104839
338,315,6,5,1,1,1,1,1.2,1,20,0,6.5,288309
274,235,4,2,1,1,1,1,6.7,0,7,1,2.5,247808
217,216,4,3,1,1,0,0,5.6,1,4,1,5.7,199886
279,260,4,3,1,1,0,1,0.8,1,22,0,3.1,236525
139,127,1,2,0,0,0,0,6.2,1,19,0,2.1,104304
221,211,4,3,1,1,1,1,0.9,1,4,0,3.5,216121
196,189,4,4,1,1,1,1,4.6,1,10,0,5.8,182125
293,254,5,5,1,1,0,0,3.3,1,2,0,2.9,242086
246,221,4,3,1,1,1,1,1.2,1,5,0,5.1,226579
152,151,3,2,0,0,1,0,3.9,1,7,0,0.4,130789
201,180,4,5,1,1,1,1,5.7,1,1,0,6.4,185342
102,91,1,2,0,1,0,0,6.6,0,5,0,6.8,74702
404,365,6,4,1,1,1,1,3.1,1,21,0,4.5,327548
190,179,3,3,1,1,1,0,6.9,1,17,0,3.4,154196
584,509,7,6,1,1,1,1,3.5,1,11,0,5.2,475657
240,230,3,3,1,1,1,0,3.2,0,4,0,0.8,185888
301,287,4,3,1,1,1,1,4.1,1,13,0,1.7,255120
250,230,5,4,1,1,1,1,3.4,1,6,0,1.8,224886
229,195,4,4,1,1,1,1,6.6,1,15,0,4.4,208595
110,99,1,1,0,0,1,0,6.9,0,22,0,5.7,80543
181,161,2,3,1,1,0,1,3.2,1,12,0,0.2,171134
542,505,7,4,1,1,1,1,5.9,1,15,0,2.5,415755
157,145,3,2,0,1,0,0,3.2,1,2,0,4.4,133515
289,269,5,3,1,1,1,1,4.3,1,21,0,2.3,244105
117,104,1,1,1,0,0,0,4.8,1,13,0,5.4,89613
307,301,4,4,1,1,0,1,6.2,1,10,0,2.9,264629
297,268,4,4,1,1,0,1,0.2,1,5,0,0.5,269201
333,289,5,4,1,1,1,0,0.5,1,1,0,4.7,288683
692,593,8,9,1,1,1,1,0.1,1,2,0,3.4,569811
294,267,4,3,1,1,1,0,4.6,0,3,0,0.7,230869
120,111,1,1,1,1,0,0,6.5,0,21,0,0.2,95052
337,303,5,4,1,1,1,1,5.8,1,8,0,3.4,281149
285,243,5,2,1,1,0,0,2.9,0,6,0,3.9,207772
221,211,4,4,1,1,1,1,5.6,0,12,0,1.4,179388
357,356,5,5,1,1,1,1,2.3,0,1,0,4.3,277584
304,264,5,5,1,1,0,1,4.1,1,15,0,4.3,247466
200,180,4,5,1,1,1,1,2.2,1,1,1,5.7,221077
344,297,6,5,1,1,1,1,1.9,1,20,0,6.4,286564
114,99,1,2,0,1,0,0,1.6,1,9,0,2.2,105663
741,692,8,6,1,1,1,1,1.7,1,2,0,0.7,628829
233,218,4,4,1,1,1,1,1.6,1,11,0,1.6,213752
124,121,1,1,1,0,0,0,5.5,0,6,0,0.9,99245
185,163,2,3,0,0,1,0,0.9,0,5,0,0.6,159126
448,383,6,4,1,1,1,1,4.1,1,10,0,5.2,362104
234,223,3,1,1,1,0,0,3.6,0,7,0,3.9,174110
276,248,4,2,1,1,1,0,5.7,1,18,0,6.5,208537
310,305,4,2,1,1,1,1,4.3,1,6,0,3.9,268069
311,270,5,4,1,1,1,0,1.5,1,8,0,5.3,259393
406,371,6,5,1,1,1,1,4.7,0,20,0,2.9,295860
368,334,6,6,1,1,1,1,5.2,1,13,0,1.3,306772
218,188,3,4,1,1,0,1,6.5,1,10,0,1.3,197883
232,214,3,3,1,1,0,1,4.5,1,21,0,2.4,196744
356,329,5,2,1,1,1,1,2.9,1,2,0,3.1,304057
276,250,5,4,1,1,1,1,4.4,1,9,0,3.3,242240
262,226,5,5,1,1,1,1,6.5,1,15,0,2.9,234525
244,220,4,4,1,1,1,1,6.5,1,13,0,3.7,213554
308,290,5,3,1,1,1,1,4.1,1,21,0,1.5,258972
305,276,4,5,1,1,0,1,1.7,0,4,0,2.3,242746
236,235,5,2,1,1,1,1,0.2,0,7,0,0.9,214344
190,165,4,3,1,1,1,1,4.4,1,13,0,0.6,189008
243,214,4,3,1,1,0,1,4.6,1,7,0,0.7,219176
142,137,1,1,0,0,0,0,5.2,0,18,0,5.8,90989
192,174,3,2,1,1,0,1,6.2,1,12,0,4.7,166825
219,190,4,4,0,1,1,0,3.4,1,4,0,1.3,189831
137,124,1,2,1,1,0,0,3.4,0,5,0,5.9,107996
359,313,5,2,1,1,1,1,5.3,1,9,0,4.6,304010
111,110,1,2,1,0,0,0,6.1,0,5,0,0.4,86026
239,220,3,3,0,1,0,1,5.1,0,16,0,0.5,182103
353,338,6,5,1,1,1,1,0.4,1,21,1,6.6,342446
260,241,5,4,0,1,1,1,1.7,1,17,0,2.4,236462
503,438,7,5,1,1,1,1,2.9,1,3,0,0.9,416373
254,244,5,4,1,1,1,1,1.4,1,15,0,2.7,227181
245,219,5,4,1,1,1,1,1.5,1,12,0,1.8,237433
336,299,5,4,1,1,1,1,3.1,1,20,0,1.8,284310
209,182,3,4,1,1,1,0,0.8,1,1,0,6.8,199574
289,250,5,5,1,1,1,0,6.1,1,5,0,0.4,245219
412,380,6,6,1,1,1,1,6.7,1,6,0,4.5,339659
426,413,6,7,1,1,1,1,0.9,1,10,0,4.5,360966
163,162,2,1,0,0,0,0,3.4,0,7,0,5.7,113046
269,243,4,2,1,1,1,1,4.4,1,9,0,1.8,245532
230,224,3,1,1,0,1,0,3.9,0,16,0,1.4,166807
144,133,1,1,0,0,0,0,5.8,0,19,0,0.3,103111
252,219,5,4,1,1,1,1,5.1,1,11,0,0.7,228626
143,142,1,1,1,0,0,0,4.7,0,10,0,2.8,101364
310,275,4,4,1,1,1,1,0.2,1,6,0,0.3,293808
295,291,5,2,1,0,1,1,2.8,1,19,0,2.7,241681
368,331,6,6,1,1,1,1,0.8,1,8,0,3.8,327824
101,96,1,1,0,0,0,0,1.2,0,4,0,2.2,82969
285,269,5,5,1,1,1,1,6.2,1,14,0,5.9,245241
140,127,1,2,1,0,0,0,6.6,0,10,0,6.5,94374
166,149,3,1,1,1,0,0,5.4,0,8,0,6.5,119636
503,477,7,4,1,1,1,1,0.2,1,12,0,1.7,430111
126,115,2,2,0,1,0,1,0.2,0,9,0,5.4,125794
711,573,8,6,1,1,1,1,0.7,1,21,0,4.3,549231
213,188,3,1,1,0,0,0,6.4,0,1,0,5.1,151076
156,152,3,1,1,0,0,1,4.4,1,13,0,2.6,141232
212,209,3,1,0,0,0,1,5.7,0,19,0,0.4,162070
199,170,3,4,1,1,0,0,2.8,0,9,0,1.6,157365
431,413,6,5,1,1,1,1,1.8,1,2,0,5.2,367858
215,190,3,1,1,1,1,0,2.1,1,6,0,0.1,195293
271,260,4,2,0,1,1,1,1.8,0,12,0,1.5,211004
124,109,1,1,1,0,0,0,1.4,0,14,0,2.1,92932
144,134,1,2,0,0,0,0,1.9,0,16,0,3.8,101783
268,258,4,5,1,1,1,0,4.6,1,4,0,3.8,229771
286,268,4,4,1,1,1,1,4.8,0,2,0,1.1,235884
138,134,2,1,0,0,0,1,0.4,0,17,1,6.8,140075
161,160,3,1,1,0,1,0,4.5,1,12,0,5.5,124779
312,298,5,3,1,1,1,1,4.5,1,4,0,4.7,276226
323,297,5,2,1,1,1,1,3.1,1,1,0,3.9,283489
250,233,4,5,1,1,0,1,0.5,1,22,0,2.5,219809
200,189,3,4,1,1,0,1,3.9,1,17,0,4.2,179593
255,235,4,2,1,1,1,1,5.8,1,12,0,6.4,223066
126,117,1,1,0,0,0,0,4.1,1,1,0,4.7,99670
201,184,3,3,0,1,0,0,5.5,0,4,0,2.3,147308
169,162,2,3,0,1,0,0,2.9,0,7,1,2.8,149064
164,159,3,1,1,0,0,0,0.2,1,20,1,3.7,160489
186,178,2,2,0,1,0,1,6.2,0,4,0,1.5,152797
356,325,5,2,1,1,1,1,0.7,1,1,0,3.6,310918
130,129,2,3,1,0,1,0,4.2,0,20,1,6.3,104095
539,532,8,8,1,1,1,1,5.4,1,12,0,5.5,433364
198,196,3,1,0,0,0,0,2.4,1,14,0,5.2,150601
296,283,4,2,1,1,1,1,1.7,1,12,0,1.7,257352
336,295,5,4,1,1,1,1,5.2,1,18,0,5.9,278766
122,122,1,2,0,0,0,0,2.2,0,16,0,2.9,92333
234,199,5,3,1,1,1,1,2.6,1,7,0,6.7,222067
265,240,5,3,1,1,1,1,5.8,1,14,0,3.9,236766
190,188,4,5,1,1,1,1,6.9,1,15,0,1.3,168306
291,274,5,3,1,1,1,1,3.8,1,22,0,6.5,244107
239,230,3,1,1,1,0,1,3.5,0,9,0,0.8,205300
310,269,5,2,1,1,1,1,4.5,1,13,1,6.3,298966
411,388,7,5,1,1,1,1,4.6,1,22,0,1.7,332532
673,664,8,9,1,1,1,1,6.9,1,5,0,4.2,538876
170,163,3,3,0,0,1,0,1.2,1,14,0,1.9,140295
310,280,4,5,1,1,1,0,2.5,1,12,0,1.1,256481
172,157,3,1,1,1,1,0,5.9,1,13,1,4.2,167029
160,154,3,4,1,1,1,0,1.2,0,2,0,2.7,138401
519,442,7,4,1,1,1,1,0.4,1,16,0,6.6,421148
277,251,4,4,0,1,1,1,6.3,1,21,0,3.4,234677
188,165,3,3,1,1,0,0,0.9,0,16,0,0.2,155000
272,238,5,4,1,1,1,1,4.3,1,18,0,0.5,245804
172,167,2,1,0,0,0,1,2.1,0,22,0,4.5,132905
106,98,1,1,1,1,0,0,2.3,0,16,0,4.4,88891
250,226,5,5,1,1,1,1,1.2,1,3,0,5.8,240651
227,206,3,3,0,1,0,1,2.5,1,10,0,2.5,199535
472,410,7,4,1,1,1,1,3.1,1,5,0,4.5,387958
238,208,3,1,0,1,0,1,1.8,1,16,0,6.2,204371
211,199,3,3,0,0,1,0,6.4,0,16,0,6.3,142511
538,530,7,4,1,1,1,1,5.2,1,20,0,1.1,409672
211,197,3,1,1,1,1,0,1.6,0,16,0,3.1,164337
168,148,2,1,0,1,0,1,2.3,1,13,0,6.3,149322
349,333,6,5,1,1,1,1,5.3,1,2,0,2.8,299950
153,151,2,3,1,0,0,1,3.6,0,20,0,6.6,124279
179,177,3,2,0,0,0,1,5.1,1,12,1,4.4,169056
290,281,4,3,1,1,1,1,3.1,1,9,0,2.6,256388
343,322,5,2,1,1,0,0,2.8,1,18,0,6.1,253803
305,274,5,2,1,1,1,1,6.1,1,2,0,5.6,271439
122,110,1,1,1,0,1,0,3.3,0,5,0,3.4,99675
138,129,2,2,0,1,0,0,6.7,1,13,0,6.5,111686
355,314,5,3,1,1,1,1,2.1,1,3,0,5.3,307784
135,135,1,1,1,0,0,0,6.1,0,10,0,0.6,103475
128,119,1,2,1,0,0,0,4.3,1,4,0,6.4,105226
325,317,5,5,1,1,1,1,6.5,1,19,0,3.2,257586
753,617,8,5,1,1,1,1,6.9,1,6,0,3.2,583449
133,121,1,2,0,0,0,0,0.8,0,4,0,2.7,109364
199,186,3,2,1,1,0,0,5.8,0,1,0,2.4,151271
197,183,3,4,1,1,0,0,0.3,1,1,0,0.8,190974
286,246,4,4,1,1,1,1,4.6,1,20,0,4.7,249702
279,261,4,4,1,1,1,1,5.7,1,20,0,6.2,226475
251,247,4,5,1,1,1,0,3.1,1,6,0,1.1,202966
265,252,4,2,1,1,1,1,5.7,1,14,0,1.3,233503
299,282,5,2,1,1,1,1,6.6,1,15,0,5.2,247448
458,452,7,5,1,1,1,1,3.4,1,8,0,1.6,381946
146,146,2,2,0,0,0,0,4.5,1,16,0,5.4,112779
179,167,3,1,1,1,0,1,5.9,0,7,0,2.9,148480
289,250,4,5,1,1,1,1,5.9,1,11,0,4.2,256058
336,298,5,5,0,1,1,1,0.2,1,11,1,5.7,335525
172,149,2,3,1,1,1,0,2.6,0,5,1,3.2,168262
180,164,2,2,0,1,0,1,0.7,0,17,0,0.8,159681
215,213,3,1,1,0,0,1,3.5,0,14,0,4.4,164757
214,185,4,4,1,1,1,1,6.9,1,2,0,1.1,206492
339,325,6,4,1,1,1,1,5.3,0,20,0,6.6,239753
287,287,4,2,1,1,1,1,2.5,1,5,0,4.2,250281
292,253,4,4,1,1,1,1,5.6,0,14,1,4.7,258952
342,309,5,3,1,1,0,1,3.3,1,9,1,2.7,326666
293,288,4,4,1,1,1,1,2.4,0,2,0,2.2,239123
206,206,4,3,1,0,0,1,5.1,1,18,0,3.5,170641
230,201,4,3,1,1,1,1,3.5,1,12,0,1.1,217931
154,150,3,3,1,0,0,0,1.9,0,14,0,6.3,114087
238,225,5,3,1,1,1,1,2.7,1,6,0,2.7,220301
403,343,6,7,1,1,1,1,3.2,1,9,0,0.1,349730
240,236,3,1,1,0,0,0,5.3,1,14,0,6.9,176030
133,127,1,1,0,1,0,0,4.4,0,16,0,0.3,104594
203,192,3,4,1,1,1,0,5.5,0,11,0,5.8,151133
128,117,2,2,0,0,0,0,0.4,1,18,0,4.2,113811
220,191,3,4,1,1,1,0,2.9,0,18,0,5.7,168320
182,165,2,2,0,0,0,0,1.2,0,4,0,6.7,132017
300,256,5,3,1,1,1,1,3.6,1,19,0,4.4,256901
191,173,4,3,0,1,1,1,3.2,1,3,0,6.9,180936
366,365,6,4,1,1,1,1,6.3,1,5,0,6.5,298584
423,389,7,8,1,1,1,1,6.6,1,14,0,6.4,346555
215,205,4,3,1,1,1,1,1.4,0,15,0,1.6,187943
110,106,1,2,0,0,0,0,0.7,0,3,0,3.4,93606
197,182,4,5,1,1,1,1,6.4,1,20,0,0.3,183191
212,181,4,4,1,1,1,0,4.4,0,11,0,2.8,166890
203,194,3,1,1,1,1,0,4.4,0,2,0,1.4,157400
141,124,2,3,0,1,1,0,4.4,1,21,0,3.2,122778
178,157,3,3,1,1,0,0,3.6,0,9,0,6.6,130255
304,300,4,5,0,0,1,1,1.5,1,17,0,6.2,251424
221,197,3,3,0,1,0,0,2.2,1,19,0,3.4,175851
217,210,3,3,1,1,1,0,4.5,0,16,0,6.7,156527
290,283,4,4,1,1,1,1,2.9,0,8,0,3.4,227167
358,346,5,4,1,1,1,1,2.9,1,2,0,1.7,310316
111,111,1,2,1,0,0,0,6.9,0,7,0,4.9,76046
240,224,3,1,1,1,0,0,1.8,0,6,0,3.2,179506
360,313,5,4,1,1,1,1,0.7,1,10,0,2.1,320588
325,315,5,2,1,1,1,1,2.8,1,21,0,4.2,272206
224,193,3,3,1,1,0,0,1.5,0,22,0,0.1,171351
237,206,5,3,1,1,1,1,4.7,0,17,0,1.5,194275
122,111,1,1,0,0,0,0,5.7,0,2,0,1.3,92019
215,211,3,3,1,0,0,1,0.6,0,5,0,5.6,178879
140,119,1,2,1,1,0,0,0.4,1,11,0,5.6,128492
227,194,4,2,0,1,1,0,1.8,1,7,0,2.8,204224
186,178,3,1,1,1,0,1,6.3,0,1,0,6.2,153704
239,225,4,2,1,1,1,0,3.8,1,21,0,3.5,191864
187,185,2,1,0,0,0,0,1.9,1,15,0,4.7,151424
186,165,3,3,0,1,0,0,0.9,0,9,0,2.1,150673
206,196,3,4,1,1,0,0,1.2,1,3,0,6.9,181409
237,210,4,4,1,1,1,1,1.2,1,6,0,2.2,228687
528,512,7,7,1,1,1,1,4.1,1,12,0,3.4,418792
261,236,4,2,1,1,1,1,0.9,1,3,0,3.7,245487
279,244,4,3,1,1,1,1,3.1,0,21,0,4.5,219464
285,283,5,3,1,1,1,1,2.3,1,14,0,5.4,247275
105,96,1,1,0,0,0,0,5.2,0,2,0,5.4,74048
174,166,3,4,1,1,1,0,6.5,0,4,0,0.5,137437
174,164,3,1,1,1,0,1,3.5,0,2,0,5.8,150747
359,354,6,5,1,1,0,1,5.9,1,12,0,0.1,304673
301,283,4,2,1,1,1,1,4.9,1,5,0,1.2,265407
126,122,1,2,1,0,0,0,3.3,0,20,0,1.7,90648
217,186,3,4,0,0,0,1,6.6,0,6,0,3.1,167256
263,248,4,4,0,1,0,1,2.1,1,4,0,3.2,232414
232,202,5,3,1,1,1,1,3.5,1,6,0,4.6,218784
657,576,8,6,1,1,1,1,1.6,1,6,0,6.9,531311
158,150,3,4,1,0,1,0,0.7,1,12,1,1.4,164938
275,259,5,4,1,1,1,1,0.5,0,4,0,0.1,235503
192,167,3,1,1,1,0,0,1.7,1,10,0,4.7,165386
255,220,4,2,1,1,1,1,2.8,1,6,0,5.4,231160
153,149,2,1,0,0,1,0,3.2,0,13,0,5.2,107208
312,310,5,3,1,1,1,1,0.1,1,6,0,2.5,294935
148,143,1,2,1,0,0,0,4.7,0,3,0,0.2,114434
207,201,3,1,0,1,0,0,3.8,1,16,0,4.8,162339
166,147,2,1,1,1,1,0,2.4,1,22,0,6.9,144224
272,238,5,5,1,1,1,1,3.1,1,18,0,6.5,236356
194,180,4,3,1,1,1,1,2.5,1,19,0,5.9,179234
309,268,4,5,1,1,1,1,4.1,1,8,0,5.7,266917
157,152,3,1,1,0,1,0,6.3,0,14,1,0.6,137413
412,364,7,5,1,1,1,1,1.4,1,6,0,6.2,358406
238,215,4,4,1,1,1,1,6.5,1,2,0,4.3,216702
465,454,6,6,1,1,1,1,0.3,1,12,0,3.7,394506
101,99,1,2,1,0,0,0,2.2,0,12,0,5.8,77408
160,145,2,2,0,1,1,0,0.7,0,21,0,3.5,132039
264,243,4,5,1,1,1,0,4.4,1,11,0,4.3,213317
126,117,1,1,1,1,0,0,3.9,0,4,0,4.6,98689
125,107,1,2,1,0,0,0,3.6,0,9,0,3.9,94073
253,244,4,4,1,1,1,1,2.9,0,12,0,0.6,210728
323,299,5,2,1,1,1,1,5.1,1,3,0,5.6,269338
178,169,3,2,0,0,1,0,5.7,1,15,0,5.6,136713
134,122,2,2,0,0,0,0,0.9,1,17,0,4.2,112623
409,382,7,4,1,1,1,1,3.8,1,7,0,4.1,344022
200,192,3,3,1,1,0,1,4.4,1,8,0,1.7,192101
211,196,4,3,1,1,1,1,3.9,0,6,0,4.6,186707
132,129,1,2,1,0,0,1,0.8,0,21,0,3.8,121481
246,210,4,2,1,1,1,0,4.6,1,8,0,5.1,213133
325,309,6,5,1,1,1,1,2.5,1,15,0,4.9,278655
199,196,3,1,1,0,1,0,3.5,1,19,0,1.7,158324
237,212,4,4,1,1,1,1,1.7,1,2,0,5.4,225506
196,190,4,5,1,1,1,0,1.2,0,19,0,4.1,149414
239,236,3,4,1,0,0,1,0.4,0,3,0,4.3,206882
270,254,5,5,1,1,1,1,5.8,1,20,0,2.3,234260
446,427,6,6,0,1,1,1,3.9,1,14,0,1.9,362728
287,257,5,2,1,1,1,1,4.7,1,17,0,3.2,247420
222,190,4,2,0,1,0,1,4.8,1,12,0,5.4,192277
116,110,1,1,0,1,0,0,1.3,1,17,0,1.6,106556
193,174,3,4,1,0,0,0,3.8,1,3,0,3.8,162050
700,623,8,8,1,1,1,1,1.7,1,14,0,2.7,565774
269,267,5,5,1,1,1,1,5.1,1,7,0,1.9,235838
532,460,7,5,1,1,1,1,2.8,1,12,0,2.9,437974
277,260,5,2,1,1,1,1,2.9,0,11,0,3.1,224264
512,512,7,6,1,1,1,1,6.5,1,21,0,4.8,394470
213,183,3,4,1,1,0,1,1.2,0,22,0,6.1,169331
299,273,4,5,1,1,1,1,5.1,1,22,0,5.8,244060
141,120,1,1,0,0,0,0,5.6,0,20,0,5.8,90224
217,194,3,1,1,0,1,0,3.7,1,1,0,5.4,188076
288,260,4,2,1,1,1,1,5.5,1,19,0,4.6,233466
180,168,2,1,1,1,0,0,3.6,0,12,0,3.1,137960
335,297,5,3,1,1,1,1,5.6,1,1,0,1.2,291206
194,190,3,4,1,0,0,0,5.6,0,6,0,2.9,141932
606,566,8,9,1,1,1,1,6.4,1,10,0,4.6,484813
152,143,3,3,1,1,0,0,5.6,0,2,0,4.4,114411
359,314,5,4,1,1,1,1,1.6,1,9,0,5.2,314585
415,354,6,5,1,1,1,1,2.1,1,21,0,4.9,346942
126,111,1,1,1,1,0,0,0.8,1,18,0,4.5,115414
141,138,1,2,0,0,0,0,3.1,1,18,0,0.5,113489
490,473,7,7,1,1,1,1,1.1,1,11,0,3.3,405710
217,185,4,3,1,1,1,1,6.8,1,14,0,6.2,193081
200,194,4,3,1,1,1,0,4.4,1,21,0,0.5,168673
213,185,4,5,1,1,1,1,5.1,0,11,0,0.8,185958
206,183,4,4,1,1,1,1,0.5,1,4,0,5.8,208256
228,208,4,5,1,1,1,0,4.9,1,14,0,1.9,189600
105,98,1,1,0,1,0,0,1.7,1,13,0,6.4,95309
280,241,4,2,1,1,1,1,0.9,0,2,0,3.9,239819
544,539,7,5,1,1,1,1,4.6,1,20,0,6.9,419418
351,300,6,4,1,1,1,1,1.9,0,4,0,1.2,295403
415,383,6,4,1,1,1,1,6.7,1,6,0,2.2,356733
133,124,2,2,1,1,0,0,5.7,0,7,1,1.9,120280
198,170,3,2,1,1,0,1,0.4,0,2,0,1.5,181765
267,259,5,3,1,1,1,1,6.3,1,12,0,5.4,236975
176,153,3,1,1,0,0,1,3.4,0,3,0,4.9,141966
266,238,4,2,0,1,1,1,4.8,0,13,0,3.3,209788
