land_size_sqm,house_size_sqm,no_of_rooms,no_of_bathrooms,large_living_room,parking_space,front_garden,swimming_pool,distance_to_school_km,wall_fence,house_age_or_renovated,water_front,distance_to_supermarket_km,property_value
251,239,5,5.0,1,1,1,0,2.4,1,7,0,1.3,220970.0
315,281,5,3.0,1,1,1,1,4.7,1,13,0,,269111.0
154,149,3,2.0,0,0,0,1,1.6,1,13,0,1.4,143697.0
334,295,5,4.0,1,1,1,1,2.2,1,6,0,3.7,298037.0
301,295,4,2.0,1,1,1,1,6.2,0,18,0,4.7,218490.0
304,264,5,5.0,1,1,1,1,2.4,1,21,0,0.7,
229,196,4,4.0,1,1,1,1,3.2,1,1,0,,220827.0
301,274,4,4.0,1,1,1,0,4.7,0,14,0,3.1,211931.0
183,160,3,1.0,0,0,1,0,4.2,0,3,1,2.8,163801.0
265,240,4,3.0,1,1,1,1,5.1,0,3,1,0.5,254359.0
287,245,5,4.0,1,1,1,1,5.9,1,19,0,1.6,242143.0
182,164,2,3.0,0,1,0,1,5.7,0,18,0,6.8,140158.0
150,148,1,2.0,0,0,0,0,6.1,0,17,0,4.9,101726.0
337,318,5,3.0,1,1,1,1,5.5,1,22,0,3.7,
235,223,4,4.0,1,1,1,0,3.8,1,11,0,1.3,195147.0
340,309,5,2.0,1,1,0,1,2.6,1,21,0,5.3,272989.0
230,211,4,4.0,1,1,1,1,6.7,0,8,0,6.8,185506.0
497,439,7,8.0,1,1,1,1,3.4,1,19,0,3.1,400253.0
360,359,5,5.0,1,1,1,1,2.5,1,18,0,,292232.0
321,287,6,7.0,1,1,1,1,3.1,1,6,1,2.5,314944.0
256,245,4,4.0,1,1,1,1,4.5,1,10,0,0.9,230458.0
173,157,2,1.0,0,1,0,1,4.5,0,11,0,3.2,136308.0
294,292,4,5.0,1,0,1,1,4.5,1,16,0,2.1,238172.0
300,292,5,2.0,1,1,1,1,4.1,1,17,0,3.6,257026.0
256,243,4,4.0,1,1,1,1,0.1,0,3,0,5.3,225540.0
235,203,4,4.0,0,1,1,1,3.6,1,3,0,3.6,217564.0
165,146,3,3.0,1,0,1,0,6.1,0,10,0,2.9,129492.0
303,271,4,3.0,1,1,1,1,5.4,1,2,0,1.1,266487.0
169,156,2,2.0,1,1,0,0,6.2,0,21,0,6.5,115348.0
280,260,4,4.0,0,1,1,1,6.7,1,17,0,2.8,236730.0
263,247,4,3.0,1,1,1,1,0.1,1,18,0,4.9,246569.0
146,131,1,2.0,0,1,0,0,0.4,0,22,0,1.5,127043.0
211,186,3,2.0,1,1,0,0,3.3,0,9,0,0.6,161953.0
152,135,3,4.0,0,0,0,1,1.1,0,6,0,3.3,130185.0
137,131,1,2.0,0,0,0,0,1.8,0,1,0,3.5,111152.0
267,240,5,5.0,1,1,1,1,1.2,1,10,0,1.4,245750.0
175,164,3,4.0,0,0,1,0,6.2,0,7,0,6.6,118820.0
284,253,5,3.0,0,1,1,1,2.2,0,3,0,3.3,233371.0
124,123,1,1.0,0,0,0,0,5.2,0,8,0,2.9,86191.0
221,190,3,4.0,1,1,1,0,2.7,0,16,1,3.3,205711.0
216,202,4,4.0,1,1,0,1,1.2,1,22,0,6.3,190636.0
222,221,4,,1,0,1,1,4.7,1,2,0,3.3,199669.0
215,212,4,3.0,1,1,0,1,4.1,0,21,0,5.8,169023.0
293,273,5,2.0,1,1,1,1,0.2,1,17,0,0.3,272555.0
161,143,2,1.0,0,0,1,0,4.1,0,4,0,4.1,125001.0
201,193,3,2.0,0,0,0,0,4.6,0,16,0,1.1,134700.0
318,279,5,3.0,1,1,1,0,1.4,1,5,0,2.7,263177.0
270,253,4,2.0,1,1,0,1,4.6,1,18,0,5.3,216279.0
247,236,5,4.0,0,1,1,1,5.3,1,7,0,2.1,216767.0
265,231,4,5.0,1,1,1,1,0.4,1,9,1,0.5,283449.0
253,250,4,5.0,0,1,1,1,1.3,1,20,0,,217580.0
542,537,7,7.0,1,1,1,1,4.3,1,5,0,5.4,437540.0
123,123,1,1.0,1,0,0,0,0.6,0,21,0,1.5,101886.0
122,111,1,1.0,0,1,0,0,3.3,0,15,0,1.5,99920.0
200,195,3,4.0,0,0,1,0,2.1,1,16,0,2.1,162441.0
232,228,5,2.0,1,1,0,1,4.6,1,3,0,4.6,212068.0
229,206,3,2.0,1,0,0,0,3.7,0,18,0,1.5,154997.0
275,253,4,4.0,1,1,1,1,3.8,0,22,0,3.2,218390.0
276,271,5,2.0,1,1,1,1,3.2,1,9,0,4.5,239036.0
282,255,5,5.0,1,1,1,0,4.9,1,5,0,1.4,233115.0
301,290,5,3.0,1,1,1,1,0.3,1,6,0,1.4,281252.0
361,327,6,4.0,1,1,1,1,0.5,0,4,0,2.8,301708.0
213,191,4,5.0,1,1,1,1,4.6,1,14,0,4.3,195247.0
282,241,4,4.0,1,1,1,0,6.8,1,16,0,4.5,222816.0
238,229,5,3.0,1,1,1,1,0.5,1,21,0,5.3,212273.0
199,190,4,3.0,1,1,1,1,3.9,1,12,0,5.9,183579.0
462,431,7,7.0,1,1,1,1,4.9,1,1,0,6.7,398816.0
139,127,1,,0,0,1,0,4.5,0,8,0,0.9,109484.0
113,102,1,2.0,0,1,0,0,5.9,0,16,0,4.1,86180.0
300,265,4,2.0,1,1,1,1,5.9,1,10,0,4.7,256045.0
150,145,1,2.0,1,0,0,0,3.6,1,8,0,6.2,118465.0
245,220,4,3.0,0,1,1,0,5.7,1,13,0,2.3,196116.0
190,167,3,1.0,0,1,0,1,1.9,0,16,1,0.1,184840.0
204,204,3,1.0,0,0,0,1,3.5,0,21,0,0.4,162733.0
229,222,4,2.0,1,1,1,1,4.2,0,13,0,5.8,182958.0
106,100,1,1.0,1,1,0,0,4.6,0,11,0,4.7,84982.0
305,287,6,4.0,1,1,1,1,6.9,1,6,0,0.4,275719.0
114,98,1,2.0,1,1,0,0,2.3,0,14,1,0.9,108082.0
302,291,5,3.0,1,1,1,1,5.4,1,16,0,3.3,249920.0
221,196,3,1.0,1,1,0,0,6.9,1,14,0,6.5,173403.0
327,300,5,4.0,1,1,1,1,5.9,1,16,0,2.4,280419.0
205,199,4,2.0,0,1,1,1,3.3,0,9,0,,164495.0
244,222,4,3.0,1,1,1,1,0.7,0,7,0,,212961.0
352,352,5,4.0,1,1,1,1,1.1,0,20,0,2.5,264246.0
465,422,7,4.0,1,1,1,1,1.6,1,3,0,4.4,390380.0
297,254,4,2.0,0,1,1,1,2.4,0,20,0,5.2,232649.0
123,109,1,2.0,1,0,0,0,4.4,0,12,0,0.2,94192.0
523,518,7,4.0,1,1,1,1,6.4,1,11,0,,423018.0
341,296,5,3.0,1,1,1,0,3.3,1,10,0,6.6,274218.0
125,124,1,2.0,0,0,1,0,4.1,0,12,0,1.1,93782.0
119,114,1,2.0,1,0,0,0,3.5,1,20,0,4.2,96402.0
348,311,5,5.0,0,1,1,1,3.5,1,13,0,6.3,286639.0
282,272,5,4.0,1,1,1,1,6.5,1,18,0,3.4,234406.0
333,307,5,3.0,1,1,1,1,6.8,1,21,0,4.4,271818.0
220,215,3,1.0,0,0,0,0,6.6,0,20,0,6.7,135923.0
258,227,4,2.0,1,1,1,1,5.5,1,4,0,6.1,236535.0
273,242,5,3.0,1,1,1,1,5.1,1,4,0,4.8,247369.0
167,144,2,,1,0,0,1,5.3,0,17,1,3.1,148224.0
200,200,3,4.0,1,0,0,0,6.8,0,1,0,6.5,138517.0
264,229,4,2.0,1,1,1,1,4.6,0,20,0,2.2,203961.0
106,95,1,2.0,1,1,0,0,2.2,0,6,1,5.9,103117.0
252,237,4,3.0,1,1,0,1,5.5,1,10,0,1.9,216507.0
198,193,4,2.0,1,0,1,0,1.7,1,13,0,2.6,164516.0
210,197,4,3.0,1,1,1,1,0.5,1,10,0,5.3,201016.0
140,126,1,1.0,0,0,0,0,0.5,0,1,0,,110512.0
209,179,3,2.0,1,1,0,0,3.9,1,10,1,2.3,195419.0
275,246,4,5.0,1,1,1,1,0.1,1,22,0,0.2,264136.0
337,318,5,4.0,1,1,1,1,4.3,1,2,0,3.6,286996.0
547,501,7,8.0,1,1,1,1,0.1,1,10,0,6.6,446303.0
145,143,1,2.0,0,0,0,0,1.5,0,7,0,3.8,111954.0
281,255,4,3.0,1,1,1,1,4.7,0,19,0,3.5,214715.0
253,229,4,2.0,1,1,1,0,5.1,1,4,0,4.7,215993.0
541,469,7,8.0,1,1,1,1,2.3,1,9,0,5.5,435414.0
189,189,3,4.0,1,0,0,1,0.4,1,17,0,2.3,180929.0
174,160,2,3.0,1,1,0,1,2.1,0,14,0,4.1,147693.0
199,198,3,1.0,0,0,0,0,4.7,1,5,0,0.6,160541.0
238,219,4,,1,1,0,1,2.3,1,3,0,0.1,218430.0
266,238,5,5.0,0,1,1,1,4.6,1,2,0,0.1,247311.0
305,275,4,5.0,1,1,1,0,2.1,0,8,0,0.9,235963.0
238,225,4,,1,1,0,1,0.1,1,8,0,3.7,228648.0
351,321,5,3.0,1,1,1,1,1.8,0,6,0,4.2,274345.0
266,263,4,2.0,1,1,1,1,6.1,1,17,0,6.5,222557.0
222,222,4,5.0,1,1,0,1,4.8,0,22,0,,178433.0
122,121,2,3.0,0,0,1,0,0.7,0,18,0,0.3,107208.0
239,226,5,3.0,1,1,1,1,3.6,1,20,0,1.6,211081.0
178,154,2,,0,1,0,0,0.1,0,11,0,2.2,140331.0
199,172,4,3.0,1,1,0,1,5.9,1,11,0,5.8,169407.0
592,518,7,5.0,1,1,1,1,5.3,1,20,0,4.1,452974.0
210,205,4,4.0,1,1,1,1,3.3,1,7,0,5.9,189602.0
269,253,4,4.0,1,1,1,1,5.3,0,2,0,2.5,215853.0
293,275,5,3.0,1,1,1,1,1.6,1,2,0,3.1,265907.0
134,125,1,1.0,1,1,0,0,5.5,0,19,0,6.6,96338.0
310,268,4,,1,1,0,1,1.9,1,8,0,3.3,265956.0
150,138,1,2.0,0,1,0,0,2.6,0,21,0,5.2,111433.0
303,271,6,4.0,1,1,1,1,2.5,1,5,0,1.7,275663.0
294,260,4,3.0,1,1,1,0,2.8,1,22,0,0.2,242547.0
313,286,5,3.0,1,1,1,0,2.7,0,15,0,6.5,220434.0
211,188,3,3.0,0,1,0,1,0.7,0,11,0,4.1,180400.0
345,342,5,5.0,1,1,1,1,6.9,1,14,0,3.8,278784.0
555,545,7,5.0,1,1,1,1,1.8,1,1,0,4.3,455756.0
306,279,5,2.0,1,1,1,1,1.2,1,21,0,1.1,268938.0
258,253,4,2.0,1,1,0,1,6.4,1,15,0,2.7,218842.0
228,197,4,3.0,1,1,1,1,1.9,1,10,0,1.8,
324,293,5,,1,1,1,1,2.7,1,4,0,2.2,290012.0
277,274,5,5.0,1,0,1,1,4.3,1,18,0,2.3,226085.0
134,127,2,3.0,0,1,1,0,4.9,0,20,0,4.5,104839.0
338,315,6,5.0,1,1,1,1,1.2,1,20,0,6.5,288309.0
274,235,4,2.0,1,1,1,1,6.7,0,7,1,,247808.0
217,216,4,3.0,1,1,0,0,5.6,1,4,1,5.7,199886.0
279,260,4,3.0,1,1,0,1,0.8,1,22,0,,236525.0
139,127,1,2.0,0,0,0,0,6.2,1,19,0,2.1,104304.0
221,211,4,3.0,1,1,1,1,0.9,1,4,0,3.5,216121.0
196,189,4,4.0,1,1,1,1,4.6,1,10,0,5.8,182125.0
293,254,5,5.0,1,1,0,0,3.3,1,2,0,2.9,242086.0
246,221,4,3.0,1,1,1,1,1.2,1,5,0,5.1,226579.0
152,151,3,2.0,0,0,1,0,3.9,1,7,0,0.4,130789.0
201,180,4,5.0,1,1,1,1,5.7,1,1,0,6.4,185342.0
102,91,1,2.0,0,1,0,0,6.6,0,5,0,6.8,74702.0
404,365,6,4.0,1,1,1,1,3.1,1,21,0,4.5,327548.0
190,179,3,3.0,1,1,1,0,6.9,1,17,0,3.4,154196.0
584,509,7,6.0,1,1,1,1,3.5,1,11,0,5.2,475657.0
240,230,3,3.0,1,1,1,0,3.2,0,4,0,0.8,185888.0
301,287,4,3.0,1,1,1,1,4.1,1,13,0,1.7,255120.0
250,230,5,4.0,1,1,1,1,3.4,1,6,0,1.8,224886.0
229,195,4,4.0,1,1,1,1,6.6,1,15,0,4.4,208595.0
110,99,1,1.0,0,0,1,0,6.9,0,22,0,5.7,80543.0
181,161,2,3.0,1,1,0,1,3.2,1,12,0,0.2,
542,505,7,4.0,1,1,1,1,5.9,1,15,0,2.5,415755.0
157,145,3,2.0,0,1,0,0,3.2,1,2,0,4.4,133515.0
289,269,5,3.0,1,1,1,1,4.3,1,21,0,2.3,244105.0
117,104,1,1.0,1,0,0,0,4.8,1,13,0,5.4,89613.0
307,301,4,4.0,1,1,0,1,6.2,1,10,0,2.9,264629.0
297,268,4,4.0,1,1,0,1,0.2,1,5,0,0.5,269201.0
333,289,5,4.0,1,1,1,0,0.5,1,1,0,4.7,288683.0
692,593,8,9.0,1,1,1,1,0.1,1,2,0,3.4,569811.0
294,267,4,3.0,1,1,1,0,4.6,0,3,0,0.7,230869.0
120,111,1,1.0,1,1,0,0,6.5,0,21,0,0.2,95052.0
337,303,5,4.0,1,1,1,1,5.8,1,8,0,3.4,281149.0
285,243,5,2.0,1,1,0,0,2.9,0,6,0,3.9,207772.0
221,211,4,4.0,1,1,1,1,5.6,0,12,0,1.4,179388.0
357,356,5,5.0,1,1,1,1,2.3,0,1,0,4.3,277584.0
304,264,5,5.0,1,1,0,1,4.1,1,15,0,4.3,247466.0
200,180,4,5.0,1,1,1,1,2.2,1,1,1,5.7,221077.0
344,297,6,5.0,1,1,1,1,1.9,1,20,0,6.4,286564.0
114,99,1,2.0,0,1,0,0,1.6,1,9,0,2.2,105663.0
741,692,8,6.0,1,1,1,1,1.7,1,2,0,0.7,628829.0
233,218,4,4.0,1,1,1,1,1.6,1,11,0,1.6,213752.0
124,121,1,1.0,1,0,0,0,5.5,0,6,0,0.9,99245.0
185,163,2,3.0,0,0,1,0,0.9,0,5,0,0.6,159126.0
448,383,6,4.0,1,1,1,1,4.1,1,10,0,5.2,362104.0
234,223,3,1.0,1,1,0,0,3.6,0,7,0,3.9,174110.0
276,248,4,2.0,1,1,1,0,5.7,1,18,0,6.5,208537.0
310,305,4,2.0,1,1,1,1,4.3,1,6,0,3.9,268069.0
311,270,5,4.0,1,1,1,0,1.5,1,8,0,,
406,371,6,5.0,1,1,1,1,4.7,0,20,0,2.9,295860.0
368,334,6,6.0,1,1,1,1,5.2,1,13,0,,306772.0
218,188,3,4.0,1,1,0,1,6.5,1,10,0,1.3,197883.0
232,214,3,3.0,1,1,0,1,4.5,1,21,0,2.4,196744.0
356,329,5,2.0,1,1,1,1,2.9,1,2,0,3.1,304057.0
276,250,5,4.0,1,1,1,1,4.4,1,9,0,3.3,242240.0
262,226,5,5.0,1,1,1,1,6.5,1,15,0,2.9,234525.0
244,220,4,4.0,1,1,1,1,6.5,1,13,0,3.7,213554.0
308,290,5,3.0,1,1,1,1,4.1,1,21,0,1.5,258972.0
305,276,4,5.0,1,1,0,1,1.7,0,4,0,2.3,242746.0
236,235,5,2.0,1,1,1,1,0.2,0,7,0,0.9,214344.0
190,165,4,3.0,1,1,1,1,4.4,1,13,0,,189008.0
243,214,4,3.0,1,1,0,1,4.6,1,7,0,0.7,219176.0
142,137,1,1.0,0,0,0,0,5.2,0,18,0,5.8,90989.0
192,174,3,2.0,1,1,0,1,6.2,1,12,0,4.7,166825.0
219,190,4,4.0,0,1,1,0,3.4,1,4,0,1.3,189831.0
137,124,1,2.0,1,1,0,0,3.4,0,5,0,5.9,107996.0
359,313,5,2.0,1,1,1,1,5.3,1,9,0,4.6,304010.0
111,110,1,2.0,1,0,0,0,6.1,0,5,0,,86026.0
239,220,3,3.0,0,1,0,1,5.1,0,16,0,0.5,182103.0
353,338,6,5.0,1,1,1,1,0.4,1,21,1,6.6,342446.0
260,241,5,4.0,0,1,1,1,1.7,1,17,0,2.4,236462.0
503,438,7,5.0,1,1,1,1,2.9,1,3,0,0.9,416373.0
254,244,5,4.0,1,1,1,1,1.4,1,15,0,2.7,227181.0
245,219,5,4.0,1,1,1,1,1.5,1,12,0,1.8,237433.0
336,299,5,4.0,1,1,1,1,3.1,1,20,0,1.8,284310.0
209,182,3,4.0,1,1,1,0,0.8,1,1,0,6.8,199574.0
289,250,5,5.0,1,1,1,0,6.1,1,5,0,0.4,245219.0
412,380,6,6.0,1,1,1,1,6.7,1,6,0,4.5,339659.0
426,413,6,7.0,1,1,1,1,0.9,1,10,0,4.5,360966.0
163,162,2,1.0,0,0,0,0,3.4,0,7,0,5.7,113046.0
269,243,4,,1,1,1,1,4.4,1,9,0,1.8,245532.0
230,224,3,1.0,1,0,1,0,3.9,0,16,0,1.4,166807.0
144,133,1,1.0,0,0,0,0,5.8,0,19,0,0.3,103111.0
252,219,5,,1,1,1,1,5.1,1,11,0,0.7,228626.0
143,142,1,1.0,1,0,0,0,4.7,0,10,0,2.8,101364.0
310,275,4,4.0,1,1,1,1,0.2,1,6,0,0.3,293808.0
295,291,5,2.0,1,0,1,1,2.8,1,19,0,2.7,241681.0
368,331,6,6.0,1,1,1,1,0.8,1,8,0,3.8,327824.0
101,96,1,1.0,0,0,0,0,1.2,0,4,0,2.2,82969.0
285,269,5,5.0,1,1,1,1,6.2,1,14,0,5.9,245241.0
140,127,1,2.0,1,0,0,0,6.6,0,10,0,6.5,94374.0
166,149,3,1.0,1,1,0,0,5.4,0,8,0,6.5,119636.0
503,477,7,4.0,1,1,1,1,0.2,1,12,0,1.7,430111.0
126,115,2,2.0,0,1,0,1,0.2,0,9,0,5.4,125794.0
711,573,8,6.0,1,1,1,1,0.7,1,21,0,4.3,549231.0
213,188,3,1.0,1,0,0,0,6.4,0,1,0,5.1,151076.0
156,152,3,1.0,1,0,0,1,4.4,1,13,0,2.6,141232.0
212,209,3,1.0,0,0,0,1,5.7,0,19,0,0.4,162070.0
199,170,3,4.0,1,1,0,0,2.8,0,9,0,1.6,157365.0
431,413,6,5.0,1,1,1,1,1.8,1,2,0,5.2,367858.0
215,190,3,1.0,1,1,1,0,2.1,1,6,0,0.1,195293.0
271,260,4,2.0,0,1,1,1,1.8,0,12,0,1.5,211004.0
124,109,1,1.0,1,0,0,0,1.4,0,14,0,2.1,92932.0
144,134,1,2.0,0,0,0,0,1.9,0,16,0,3.8,101783.0
268,258,4,5.0,1,1,1,0,4.6,1,4,0,3.8,229771.0
286,268,4,4.0,1,1,1,1,4.8,0,2,0,1.1,235884.0
138,134,2,1.0,0,0,0,1,0.4,0,17,1,6.8,140075.0
161,160,3,1.0,1,0,1,0,4.5,1,12,0,5.5,124779.0
312,298,5,3.0,1,1,1,1,4.5,1,4,0,4.7,276226.0
323,297,5,2.0,1,1,1,1,3.1,1,1,0,3.9,283489.0
250,233,4,5.0,1,1,0,1,0.5,1,22,0,2.5,219809.0
200,189,3,4.0,1,1,0,1,3.9,1,17,0,,179593.0
255,235,4,2.0,1,1,1,1,5.8,1,12,0,6.4,223066.0
126,117,1,1.0,0,0,0,0,4.1,1,1,0,4.7,99670.0
201,184,3,3.0,0,1,0,0,5.5,0,4,0,2.3,147308.0
169,162,2,3.0,0,1,0,0,2.9,0,7,1,2.8,149064.0
164,159,3,1.0,1,0,0,0,0.2,1,20,1,3.7,160489.0
186,178,2,2.0,0,1,0,1,6.2,0,4,0,1.5,152797.0
356,325,5,2.0,1,1,1,1,0.7,1,1,0,3.6,310918.0
130,129,2,3.0,1,0,1,0,4.2,0,20,1,6.3,104095.0
539,532,8,8.0,1,1,1,1,5.4,1,12,0,5.5,433364.0
198,196,3,1.0,0,0,0,0,2.4,1,14,0,5.2,150601.0
296,283,4,2.0,1,1,1,1,1.7,1,12,0,1.7,257352.0
336,295,5,4.0,1,1,1,1,5.2,1,18,0,5.9,278766.0
122,122,1,2.0,0,0,0,0,2.2,0,16,0,2.9,92333.0
234,199,5,3.0,1,1,1,1,2.6,1,7,0,6.7,222067.0
265,240,5,3.0,1,1,1,1,5.8,1,14,0,3.9,236766.0
190,188,4,5.0,1,1,1,1,6.9,1,15,0,1.3,168306.0
291,274,5,3.0,1,1,1,1,3.8,1,22,0,6.5,244107.0
239,230,3,1.0,1,1,0,1,3.5,0,9,0,0.8,205300.0
310,269,5,2.0,1,1,1,1,4.5,1,13,1,6.3,298966.0
411,388,7,5.0,1,1,1,1,4.6,1,22,0,1.7,332532.0
673,664,8,9.0,1,1,1,1,6.9,1,5,0,4.2,538876.0
170,163,3,3.0,0,0,1,0,1.2,1,14,0,1.9,140295.0
310,280,4,5.0,1,1,1,0,2.5,1,12,0,1.1,256481.0
172,157,3,1.0,1,1,1,0,5.9,1,13,1,4.2,167029.0
160,154,3,4.0,1,1,1,0,1.2,0,2,0,2.7,138401.0
519,442,7,4.0,1,1,1,1,0.4,1,16,0,6.6,421148.0
277,251,4,4.0,0,1,1,1,6.3,1,21,0,3.4,234677.0
188,165,3,3.0,1,1,0,0,0.9,0,16,0,0.2,155000.0
272,238,5,4.0,1,1,1,1,4.3,1,18,0,0.5,245804.0
172,167,2,1.0,0,0,0,1,2.1,0,22,0,4.5,132905.0
106,98,1,1.0,1,1,0,0,2.3,0,16,0,,88891.0
250,226,5,5.0,1,1,1,1,1.2,1,3,0,5.8,240651.0
227,206,3,3.0,0,1,0,1,2.5,1,10,0,2.5,199535.0
472,410,7,4.0,1,1,1,1,3.1,1,5,0,4.5,387958.0
238,208,3,1.0,0,1,0,1,1.8,1,16,0,6.2,204371.0
211,199,3,3.0,0,0,1,0,6.4,0,16,0,6.3,142511.0
538,530,7,4.0,1,1,1,1,5.2,1,20,0,1.1,409672.0
211,197,3,1.0,1,1,1,0,1.6,0,16,0,3.1,164337.0
168,148,2,,0,1,0,1,2.3,1,13,0,6.3,149322.0
349,333,6,,1,1,1,1,5.3,1,2,0,2.8,299950.0
153,151,2,3.0,1,0,0,1,3.6,0,20,0,6.6,124279.0
179,177,3,2.0,0,0,0,1,5.1,1,12,1,4.4,169056.0
290,281,4,3.0,1,1,1,1,3.1,1,9,0,2.6,256388.0
343,322,5,2.0,1,1,0,0,2.8,1,18,0,6.1,253803.0
305,274,5,2.0,1,1,1,1,6.1,1,2,0,5.6,271439.0
122,110,1,1.0,1,0,1,0,3.3,0,5,0,3.4,99675.0
138,129,2,2.0,0,1,0,0,6.7,1,13,0,6.5,111686.0
355,314,5,3.0,1,1,1,1,2.1,1,3,0,5.3,307784.0
135,135,1,1.0,1,0,0,0,6.1,0,10,0,0.6,
128,119,1,2.0,1,0,0,0,4.3,1,4,0,6.4,105226.0
325,317,5,5.0,1,1,1,1,6.5,1,19,0,3.2,257586.0
753,617,8,5.0,1,1,1,1,6.9,1,6,0,3.2,583449.0
133,121,1,2.0,0,0,0,0,0.8,0,4,0,2.7,109364.0
199,186,3,2.0,1,1,0,0,5.8,0,1,0,2.4,151271.0
197,183,3,4.0,1,1,0,0,0.3,1,1,0,0.8,190974.0
286,246,4,4.0,1,1,1,1,4.6,1,20,0,4.7,249702.0
279,261,4,4.0,1,1,1,1,5.7,1,20,0,6.2,226475.0
251,247,4,,1,1,1,0,3.1,1,6,0,1.1,202966.0
265,252,4,2.0,1,1,1,1,5.7,1,14,0,1.3,233503.0
299,282,5,2.0,1,1,1,1,6.6,1,15,0,5.2,247448.0
458,452,7,5.0,1,1,1,1,3.4,1,8,0,1.6,381946.0
146,146,2,2.0,0,0,0,0,4.5,1,16,0,5.4,112779.0
179,167,3,1.0,1,1,0,1,5.9,0,7,0,2.9,148480.0
289,250,4,5.0,1,1,1,1,5.9,1,11,0,4.2,256058.0
336,298,5,5.0,0,1,1,1,0.2,1,11,1,5.7,335525.0
172,149,2,3.0,1,1,1,0,2.6,0,5,1,3.2,168262.0
180,164,2,2.0,0,1,0,1,0.7,0,17,0,0.8,159681.0
215,213,3,1.0,1,0,0,1,3.5,0,14,0,4.4,164757.0
214,185,4,4.0,1,1,1,1,6.9,1,2,0,1.1,206492.0
339,325,6,4.0,1,1,1,1,5.3,0,20,0,6.6,239753.0
287,287,4,2.0,1,1,1,1,2.5,1,5,0,4.2,250281.0
292,253,4,4.0,1,1,1,1,5.6,0,14,1,4.7,258952.0
342,309,5,3.0,1,1,0,1,3.3,1,9,1,,326666.0
293,288,4,4.0,1,1,1,1,2.4,0,2,0,2.2,239123.0
206,206,4,3.0,1,0,0,1,5.1,1,18,0,3.5,170641.0
230,201,4,3.0,1,1,1,1,3.5,1,12,0,1.1,217931.0
154,150,3,3.0,1,0,0,0,1.9,0,14,0,6.3,114087.0
238,225,5,3.0,1,1,1,1,2.7,1,6,0,,220301.0
403,343,6,7.0,1,1,1,1,3.2,1,9,0,0.1,349730.0
240,236,3,1.0,1,0,0,0,5.3,1,14,0,6.9,176030.0
133,127,1,1.0,0,1,0,0,4.4,0,16,0,0.3,104594.0
203,192,3,4.0,1,1,1,0,5.5,0,11,0,5.8,151133.0
128,117,2,2.0,0,0,0,0,0.4,1,18,0,4.2,113811.0
220,191,3,4.0,1,1,1,0,2.9,0,18,0,5.7,168320.0
182,165,2,2.0,0,0,0,0,1.2,0,4,0,6.7,132017.0
300,256,5,3.0,1,1,1,1,3.6,1,19,0,4.4,256901.0
191,173,4,3.0,0,1,1,1,3.2,1,3,0,6.9,180936.0
366,365,6,4.0,1,1,1,1,6.3,1,5,0,6.5,298584.0
423,389,7,,1,1,1,1,6.6,1,14,0,6.4,346555.0
215,205,4,3.0,1,1,1,1,1.4,0,15,0,1.6,187943.0
110,106,1,2.0,0,0,0,0,0.7,0,3,0,3.4,93606.0
197,182,4,5.0,1,1,1,1,6.4,1,20,0,0.3,183191.0
212,181,4,4.0,1,1,1,0,4.4,0,11,0,2.8,166890.0
203,194,3,,1,1,1,0,4.4,0,2,0,1.4,157400.0
141,124,2,3.0,0,1,1,0,4.4,1,21,0,3.2,122778.0
178,157,3,3.0,1,1,0,0,3.6,0,9,0,6.6,130255.0
304,300,4,5.0,0,0,1,1,1.5,1,17,0,6.2,251424.0
221,197,3,3.0,0,1,0,0,2.2,1,19,0,3.4,175851.0
217,210,3,,1,1,1,0,4.5,0,16,0,6.7,156527.0
290,283,4,4.0,1,1,1,1,2.9,0,8,0,3.4,227167.0
358,346,5,4.0,1,1,1,1,2.9,1,2,0,1.7,310316.0
111,111,1,2.0,1,0,0,0,6.9,0,7,0,4.9,76046.0
240,224,3,1.0,1,1,0,0,1.8,0,6,0,3.2,179506.0
360,313,5,4.0,1,1,1,1,0.7,1,10,0,2.1,320588.0
325,315,5,2.0,1,1,1,1,2.8,1,21,0,4.2,272206.0
224,193,3,3.0,1,1,0,0,1.5,0,22,0,0.1,171351.0
237,206,5,3.0,1,1,1,1,4.7,0,17,0,1.5,194275.0
122,111,1,1.0,0,0,0,0,5.7,0,2,0,1.3,92019.0
215,211,3,3.0,1,0,0,1,0.6,0,5,0,5.6,178879.0
140,119,1,2.0,1,1,0,0,0.4,1,11,0,5.6,128492.0
227,194,4,2.0,0,1,1,0,1.8,1,7,0,2.8,204224.0
186,178,3,1.0,1,1,0,1,6.3,0,1,0,6.2,153704.0
239,225,4,2.0,1,1,1,0,3.8,1,21,0,3.5,191864.0
187,185,2,1.0,0,0,0,0,1.9,1,15,0,4.7,151424.0
186,165,3,3.0,0,1,0,0,0.9,0,9,0,2.1,150673.0
206,196,3,4.0,1,1,0,0,1.2,1,3,0,6.9,181409.0
237,210,4,4.0,1,1,1,1,1.2,1,6,0,2.2,228687.0
528,512,7,7.0,1,1,1,1,4.1,1,12,0,3.4,418792.0
261,236,4,2.0,1,1,1,1,0.9,1,3,0,3.7,245487.0
279,244,4,3.0,1,1,1,1,3.1,0,21,0,4.5,219464.0
285,283,5,3.0,1,1,1,1,2.3,1,14,0,5.4,247275.0
105,96,1,1.0,0,0,0,0,5.2,0,2,0,5.4,74048.0
